[-423.1356909420225, -437.5003571672556]
[40.091585591598495, -10.207834134250252]
[-38.203657251339095, -14.057756229241132]
[4.052354991530487, 5.836078686434531]
[-11.876835083173354, 9.73037319187339]
[-8.894008427907682, -5.216487215215522]
[6.090375224458203, -7.422936286403223]
[4.174090443322592, 9.444136217069584]
[-10.882219091163405, 9.491229963055762]
[-5.570555168932217, -6.927020559890916]
[2.366276208746512, 11.104695450704655]
[-9.586039775653799, 4.841875480298294]
[-12.94063386121421, 1.2803133318936761]
[-3.3980685927209846, 5.207554957458666]
[0.46840344583260807, -1.6653041983817136]
[1.2768337367719549, 13.446226442871305]
[-6.2825053865052505, 1.809505398092391]
[-1.0925224568554657, 6.234783626727383]
[6.896139536387961, 0.6292049625828137]
[2.6719648579168758, 11.379616713419145]
[5.239775359736324, 4.021531451536514]
[-0.9788044059657236, 7.10447190493137]
[2.2104134851999753, 13.39855050689644]
[5.08334831020182, 8.904803044396385]
[0.45976928164675945, 6.899983551828689]
[3.2530883613952133, 3.649852749574542]
[-2.0446205232493875, 2.5170291421325617]
[1.5553520251653215, 0.07966517241556914]
[-2.5026400185448066, 2.109222168046635]
[-0.3848241567865053, 1.2551544517915816]
[-0.7116124047223762, -4.011537142520735]
[3.0419495927838445, 1.2492445079402859]
[-3.961682268493896, 5.914628227069696]
[6.453469192060753, -4.847009932380012]
[-0.9352947641960916, -1.8311974412351337]
[-3.5075074806501454, -3.052237064232535]
[-1.422963799757835, -5.255048986154731]
[-2.0641003020342295, -0.31508959697681677]
[3.4057349003980932, -0.7438966672910249]
[-3.1061534808490134, 0.06499571279510194]
[-0.5934547916848726, 3.349781033432318]
[1.150283098732155, -1.1417374581744193]
[2.125970747069945, 4.05550642120582]
[0.34439141162833753, 2.203489741702202]
[-2.326445846991106, -3.6068576129894176]
[-0.7726421111400933, -3.5583225331571176]
[0.05317099159539373, 1.556221755191314]
[1.5925796535745003, 8.829425579093721]
[1.6157555130249024, -1.0662632567895614]
[4.236190993152766, -0.10485069192684232]
[-1.4281064459369635, 5.59902677217143]
[3.5954386366461635, -0.07515291782247076]
[-5.688268775697648, 1.1704109352712415]
[4.239213274262518, 3.5098662440806483]
[0.8280898978931404, -1.6023406507220759]
[0.4482694577793873, 1.413668039764722]
[-0.39640534758023477, 1.8816427514607135]
[5.454376528244291, 2.0462342252941124]
[-3.6477667098585504, 0.0087438669798462]
[4.052891163005286, -1.4474046528900986]
[0.37932527944313965, -1.5124041611922243]
[4.933911277448381, -0.5833744861928627]
[-1.3838932368882788, -2.213389985888993]
[-0.5263603854371999, -3.78276337289635]
[2.6712070832148567, -0.07579822524456394]
[1.4315641649019057, 3.0586531861653485]
[1.829068992982905, 0.11865540875052401]
[1.9550375135503324, 3.155307549743194]
[-3.798602563737344, 1.1274451459022217]
[2.7338127854604055, 0.11691202808684945]
[-0.4062770489014421, -2.265989813633843]
[0.7460392549928394, 0.2535450768680818]
[2.1882758315085615, 1.2313781036433633]
[-1.0408231963582109, 0.7933272214906926]
[1.9643185612327614, 0.017748097795667456]
[-1.081290801111763, 1.525392456949221]
[0.5258282365552104, 0.41873259973199284]
[0.20034928750015726, 2.8640296548775668]
[0.11293774721411196, 3.901531198178588]
[0.3670005762609284, -1.8996983142016413]
[0.120073265344914, -0.08389466785966504]
[0.21155592362981987, 1.086228153059486]
[0.7372530972504329, 3.0355930998946685]
[-1.6624047719329764, -1.5537495383912976]
[0.8930999368425773, 2.1930926952485446]
[2.3683391376598673, 2.2607910289297672]
[-0.3612061077015831, 2.5459905924565462]
[-2.283055163380755, 0.028331588491855752]
[1.10989663908199, -0.40225432914708714]
[0.027397744632440282, -0.6987064315130375]
[2.89054758619075, -0.39039485750778735]
[-1.1977519029306092, -0.29716647820909237]
[0.9880293947790597, 2.7814637982242534]
[-0.9610794419477107, -1.5434311184515168]
[5.388867683253295, 1.3004645896320253]
[-0.9696108248257874, -1.417870177397625]
[-1.1097564675908584, 2.526609844605054]
[0.8717127246623612, -0.34031272305465937]
[1.5111587630821415, 0.951031876893705]
[-2.498989772163693, -1.2716776206623084]
[-0.48313782916041254, -2.785508531673567]
[1.351684157637987, -0.020008485656710248]
[1.7944894037212968, 4.792083104268663]
[0.7462729877803365, -2.9226044315067283]
[0.8414724318277766, -2.761444297535776]
[1.1535901365846417, 0.30713321365278096]
[1.7779247696380784, -0.727207653649573]
[-2.523914683697933, -2.166346893635822]
[-0.8587688146215506, -1.6206928979200512]
[-0.9154538629212827, -1.8793280279483453]
[2.702176737096272, -1.7164259254548366]
[-2.4695554511421256, -0.7607275931797813]
[0.09093369347617752, -1.7254249949272025]
[-0.19808549660106628, -1.2423785373133502]
[1.254598121101261, 0.33536278697104155]
[-1.0620066705661182, -1.5460621798027614]
[-1.6708397569356361, -0.24970024627644752]
[-1.0821095851762936, -0.5786750819434855]
[-0.30104892906796143, 0.0008432420216691223]
[-0.3587062782538357, -1.9986376935821561]
[-2.3225667151382785, 0.11790132353788445]
[0.5339555759902599, 0.5492645979075346]
[-0.1724866366819201, -0.8912488308243379]
[0.12134892994133026, -1.6518550344763028]
[-0.505575621736686, -0.45613083904692214]
[0.5245631893776838, 0.8627637688900627]
[-0.7648252113342576, -0.30135225207099303]
[2.494720753492114, -2.839835114246743]
[-0.7667762339857765, -0.2957658068579682]
[-0.15643571197508518, -0.3747029273277703]
[-0.1578917281939511, -0.015975005740635324]
[3.265541802674706, 0.4124987887847637]
[-0.45203906404782496, -2.4757923546919383]
[1.5672628615676694, -1.8690440851129626]
[0.20405731564162874, 1.4569938474868172]
[1.2145861057868153, 1.135904749323785]
[0.8040962663053912, -0.8507905289170157]
[1.4876081908041299, -0.5925198160051864]
[-2.128833948973842, 0.7471972986485583]
[0.1717135274511325, 0.7166947442844859]
[0.6032525773350064, 0.18725090633862523]
[-1.379312431591428, -0.1416105562451421]
[-1.5269653905680511, 0.0119551725903419]
[1.5691816248722017, 1.4446748819736843]
[0.02070356657013733, -1.4048729985656518]
[-1.6382657714765172, 0.7190549163018775]
[-0.25613417948606226, -0.3123119503962145]
[0.9227397401251504, 1.1391591722368692]
[0.348824098366589, 0.15630823017588752]
[-0.987223559141829, 0.6607806957536875]
[-0.38413194024817293, 0.35168614991339026]
[-0.9949525400025914, -1.003749970947965]
[-1.972132699906112, 2.417519708446869]
